servicio,cod_empresa,empresa,centro_poblado,numero_pqrs,latitude,longitude 
ENERGIA,597,EMGESA S.A. E.S.P.,YUMBO,3,3.54003276229,-76.4992290977
ENERGIA,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,SABANALARGA,3,4.85461982071,-73.0387237641
GAS,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,SACAMA,3,6.09697473148,-72.2502768792
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SAN ROQUE,3,6.48594047044,-75.0191661484
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SEGOVIA,3,7.07963898594,-74.701588722
ENERGIA,2322,VATIA S.A. E.S.P.,MEDELLIN,3,6.24858636743,-75.5760017134
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,HISPANIA,3,5.79946280832,-75.906590966
ENERGIA,23330,PROFESIONALES EN ENERGIA S.A E.S.P,"BOGOTA, D.C.",3,4.64993705899,-74.106715324
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,BOCACHICA,3,10.326879188,-75.578590825
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SAN ESTANISLAO DE KOSTKA,3,10.3984770306,-75.1532584252
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,LAS PIEDRAS,3,10.314755245,-75.192935057
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUNTA DE HORNOS,3,9.187771609,-74.296074094
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,BUSBANZA,3,5.83139321087,-72.8841622923
GLP,23312,INVERSIONES GLP SAS ESP,MANIZALES,3,5.05768733557,-75.4910467146
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SIBARCO,3,10.8153806149,-74.9753737186
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PIJIGUAYAL,3,8.79611181933,-75.5403079044
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL CARITO,3,9.05710089875,-75.8059118388
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,MOMIL,3,9.24071061295,-75.6779588318
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SACANA,3,9.32025693817,-75.6390410502
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA MESA - AZUCAR BUENA,3,10.4334527971,-73.3905617646
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA AURORA,3,9.4656214311,-73.5545212806
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ANTEQUERA,3,8.906461743,-73.773903629
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS PALOMAS,3,8.4457516238,-75.9956006264
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOMA VERDE,3,8.49742872579,-76.1734458672
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NUEVA LUCIA,3,8.41784678167,-75.8254550312
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VILLA FATIMA,3,8.09559434926,-75.392313021
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SAN BERNARDO DEL VIENTO,3,9.35228972856,-75.9547986436
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PELAYITO,3,8.93491618135,-75.8228397854
ENERGIA,2103,CODENSA S.A. ESP,CHIPAQUE,3,4.44267057023,-74.0448735948
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,GUATAQUI,3,4.5174185796,-74.7899684165
GAS,32215,"GLOBAL, REDES Y OBRAS S.A.S. E.S.P. ",PACHO,3,5.13694532224,-74.156116064
ENERGIA,3226,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,MANAGRU,3,5.33533455707,-76.726851998
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL HUESO,3,9.33402752706,-75.6688641284
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOS CORRALES,3,9.23803133165,-75.7570768502
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,KILOMETRO 32,3,8.69456670431,-75.5004768522
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA PARRILLA,3,9.40606323351,-75.719285933
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TOMARRAZON (TREINTA),3,11.1330918598,-72.9260802618
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOS PONDORES,3,10.7282822074,-73.0063759622
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CALABAZO,3,11.284176898,-74.003066761
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL TROMPITO,3,11.2785705053,-73.9333944809
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA ESTRELLA,3,10.1121359005,-74.5157014755
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,MEDIALUNA,3,10.5123349513,-74.5040452744
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CARMEN DEL MAGDALENA (PARACO),3,10.5221965256,-74.6570730079
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL HORNO,3,9.2667159442,-74.423958531
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SANTA BARBARA DE PINTO,3,9.4322584701,-74.7046839218
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SAN JOSE DE KENNEDY,3,10.7454642355,-74.1010709269
GAS,620,GASES DEL LLANO S.A EMPRESA DE SERVICIOS PUBLICOS,SAN CARLOS DE GUAROA,3,3.71053695717,-73.2414110088
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,GIRON,3,7.07052391696,-73.1667133582
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,MATANZA,3,7.32318040602,-73.0155652728
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANETA,3,8.77686302863,-75.2637753796
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BUENAVISTA,3,8.68156859626,-75.2547568997
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUERTO VIEJO,3,9.44926629813,-75.5815715466
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALMIRA,3,9.38941557733,-75.4340730789
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,GUALANDAY,3,4.28286162562,-75.0281011225
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,BOLIVAR,3,4.33784247096,-76.1835731619
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS PALMAS,3,9.26919953041,-75.3352912435
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PROVIDENCIA,3,9.34970984247,-74.9514673
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,DON ALONSO,3,9.22010744674,-75.3297851096
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL SITIO,3,9.09709614072,-75.0879988512
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,COROZAL,3,4.39880727744,-75.9185405844
ENERGIA,599,EMPRESA DE ENERGIA DE ARAUCA,FORTUL,3,6.79707707295,-71.7685562393
GAS,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,TRINIDAD,3,5.41221523214,-71.6633415586
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,CACERES,3,7.57831474335,-75.3523573153
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SAN JERONIMO,3,6.44806585636,-75.7270000843
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,LIBORINA,3,6.67732537607,-75.8128326075
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,LIBORINA,3,6.67732537607,-75.8128326075
ENERGIA,2322,VATIA S.A. E.S.P.,"BOGOTA, D.C.",3,4.64993705899,-74.106715324
ENERGIA,2322,VATIA S.A. E.S.P.,CARTAGENA DE INDIAS,3,10.3849883546,-75.4964264795
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN PEDRO CONSOLADO,3,10.0077332581,-75.0441627666
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SOPLAVIENTO,3,10.3884564354,-75.1364262581
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,BELEN,3,5.98928041246,-72.9116162763
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,ARBOLEDA,3,5.49951524267,-75.1837629936
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALMAR DE CANDELARIA,3,10.665799078,-75.1501656716
ENERGIA,597,EMGESA S.A. E.S.P.,SABANALARGA,3,10.6328326108,-74.9210950072
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOS MIMBRES,3,8.95277002993,-75.6536325072
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GUACOCHITO,3,10.5147891899,-73.1503888064
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ULTIMO CASO,3,9.10789123817,-73.7530208461
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,POTRERILLO,3,9.53713746078,-73.6653169292
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA MANTA,3,8.40114884598,-75.7244032947
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TRES PALMAS,3,8.49070686405,-75.9504276818
ENERGIA,1032,ELECTRIFICADORA DEL CAQUETA S.A. ESP,MILAN,3,1.29041194077,-75.5069587121
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,JOSE MANUEL DE ALTAMIRA,3,9.29544191447,-75.9846441031
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,TUCHIN,3,9.18656992554,-75.5538706654
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VILLANUEVA,3,8.34222322587,-76.1189884624
ENERGIA,2103,CODENSA S.A. ESP,ALBAN,3,4.87802613952,-74.4382648986
ENERGIA,2103,CODENSA S.A. ESP,NARI?O,3,4.39983661649,-74.8247329958
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,APULO,3,4.52034489324,-74.5938056203
GAS,488,GAS NATURAL S.A. E.S..P,VIOTA,3,4.43935379121,-74.5231620222
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SAN ANTERO,3,9.37621656532,-75.7607741431
ENERGIA,520,CENTRALES ELECTRICAS DE NARI?O S.A. E.S.P.,EL TABLON DE GOMEZ,3,1.42704940171,-77.0967278598
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOMA DEL BALSAMO,3,10.2973404861,-74.0386512339
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,DO?A MARIA,3,10.3844786809,-74.1797046523
GAS,20518,SURCOLOMBIANA DE GAS S.A E.S.P,BRUSELAS,3,1.77618713708,-76.1746834117
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,TARQUI,3,2.11132341997,-75.8235763181
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,TESALIA,3,2.48605278998,-75.7298384859
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BUENAVISTA,3,9.251748851,-75.47739588
GAS,1887,EFIGAS GAS NATURAL S.A E.S.P ,APIA,3,5.10652456009,-75.942359483
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,EL PE?ON,3,6.05505062658,-73.8156489155
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,GUAVATA,3,5.95413334223,-73.7008028162
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,SAN JOAQUIN,3,3.38422357251,-76.4137374666
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BELEN,3,8.70119720452,-75.1296874669
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS FLORES,3,8.533725234,-75.2027757141
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,SAN ONOFRE,3,9.7369328609,-75.5230283613
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN MATEO,3,9.34797688846,-75.0321139964
GLP,23312,INVERSIONES GLP SAS ESP,BUENAVENTURA,3,3.87580334574,-77.0117477782
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,TONA,3,7.20140058159,-72.967024817
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,BUENAVISTA,3,9.31985711931,-74.9730193151
GAS,498,SURTIDORA DE GAS DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,EL ROBLE,3,9.10066970519,-75.1984347707
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,AGUACLARA,3,3.502872756,-76.2371187406
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,SANTA LUCIA,3,3.93105213023,-75.9389403495
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,ARROYOHONDO,3,3.51218007173,-76.519515704
GAS,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,NUNCHIA,3,5.63666390187,-72.1950710689
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,RETIRO,3,6.06338107129,-75.5013756659
GLP,20510,CITYGAS COLOMBIA S.A. ESP.,"BOGOTA, D.C.",3,4.64993705899,-74.106715324
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN FRANCISCO DE LOBA,3,9.18423530769,-74.7233185329
GAS,2225,GAS NATURAL CUNDIBOYACENSE SA ESP,CUCAITA,3,5.54445121651,-73.4543383107
GAS,21590,ENERCER S.A E.S.P,GUATEQUE,3,5.0073212036,-73.4712060695
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EDEN,3,5.60477593453,-75.4828685081
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,VEGACHI,3,6.77345020849,-74.7987268739
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,YARUMAL,3,6.96387109143,-75.4188327746
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,JUARUCO,3,10.9293103467,-74.9845935255
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MORINDO SANTANA,3,8.88022855366,-76.1565714402
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN SEBASTIAN,3,9.27375072491,-73.5398442
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CHIMILA,3,10.3249943084,-73.8487762694
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,MANAURE BALCON DEL CESAR,3,10.3907748357,-73.0294704117
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ISIDRO,3,8.57875524913,-75.893232872
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL CEDRO,3,8.28451291724,-75.1274897105
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NUEVA ESTACION,3,8.23744590273,-75.4915077597
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SEVERA,3,8.89141990092,-75.8837710026
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VOLADOR,3,8.30313247239,-76.0529947636
GAS,32453,ENERGY GAS S.A.S. E.S.P,ANOLAIMA,3,4.76169908987,-74.4638356057
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,SAN FRANCISCO,3,4.97291953172,-74.2896710065
ENERGIA,2103,CODENSA S.A. ESP,SUPATA,3,5.06161647674,-74.2354038495
GAS,26096,YAVEGAS S.A. E.S.P.,YACOPI,3,5.45928242265,-74.3380248611
ENERGIA,3226,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,CONDOTO,3,5.09100466095,-76.6506792768
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NEIVA,3,8.55037454501,-75.5405719969
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,COLOMBOY,3,8.73716832496,-75.4954611686
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS LLANADAS,3,8.93804876486,-75.3469138332
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NUEVO AGRADO,3,9.3084654712,-75.8067173793
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUENTE BOMBA,3,11.2637429442,-73.1539896157
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,HEREDIA,3,10.0763260042,-74.8347973332
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA PACHA,3,9.25939075779,-74.2602252175
ENERGIA,500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,ALBANIA,3,5.7589853512,-73.9140635028
ENERGIA,2322,VATIA S.A. E.S.P.,FLORIDABLANCA,3,7.07236450273,-73.0990307075
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN LUIS,3,9.11570163546,-75.2884438538
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,EL SALADO,3,3.56020769655,-76.7144649205
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,LA MIEL,3,4.362647989,-75.106203901
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,PUENTE TIERRA,3,0,0
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,SUCRE,3,5.91874038228,-73.79097771
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,RICAURTE (COLOSO),3,9.49419213204,-75.353257884
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,LA CUMBRE,3,3.64944411346,-76.5679334087
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,PAVITAS,3,3.65947730347,-76.5571234997
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,AMAIME,3,3.60639518896,-76.2736010338
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,LA HERRADURA,3,3.537441966,-76.351226168
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,ANDINAPOLIS,3,4.16687581236,-76.386323611
ENERGIA,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,NUNCHIA,3,5.63666390187,-72.1950710689
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,SONSON,3,5.7148075835,-75.3093960124
GAS,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,NECOCLI,3,8.426136098,-76.784574497
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BOCACHICA,3,10.326879188,-75.578590825
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PUERTO VENECIA,3,0,0
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CHIMI,3,8.93867832906,-74.0233002226
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GALERAZAMBA,3,10.7895515947,-75.2606129114
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,VIBORAL,3,5.57794165495,-75.4690846052
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,FLORENCIA,3,5.52457698074,-75.0416506843
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,BUENAVENTURA DE LE?A,3,10.5170854388,-74.8779635012
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GALLEGO,3,10.5529578776,-74.919730086
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,EL TAMBO,3,2.45137293838,-76.8107676072
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CUATRO VIENTOS,3,9.74066965238,-73.7093898681
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOS BRASILES,3,10.1828320666,-73.2675748041
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GUASIMAL,3,8.36716962851,-76.0772225484
ENERGIA,597,EMGESA S.A. E.S.P.,CERETE,3,8.88859098259,-75.7961971634
ENERGIA,2103,CODENSA S.A. ESP,LA PALMA,3,4.92107627356,-74.0439543356
ENERGIA,2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,FUNZA,3,4.71038172914,-74.2014894559
ENERGIA,2103,CODENSA S.A. ESP,UBAQUE,3,4.4837999031,-73.9334633747
ENERGIA,597,EMGESA S.A. E.S.P.,RIOHACHA,3,11.5287502128,-72.9114873118
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BUENAVISTA,3,10.8822578739,-72.8912688861
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CONEJO,3,10.777297073,-72.7985948028
GLP,6026,MONTAGAS S.A. EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS MONTAGAS SA E S P.,BUESACO,3,1.38144599558,-77.1564755847
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BURITACA,3,11.2495236094,-73.7704561149
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ROSARIO DEL CHENGUE,3,10.251975462,-74.8442472333
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANAS,3,10.3793570555,-74.706108524
ENERGIA,1032,ELECTRIFICADORA DEL CAQUETA S.A. ESP,LA MACARENA,3,2.17821444079,-73.7870674795
ENERGIA,600,ELECTRIFICADORA DEL META S.A. E.S.P.,PUERTO RICO,3,2.93974329234,-73.2065146907
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN CLEMENTE,3,5.31808189166,-75.7866043973
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,CHIMA,3,6.34435038365,-73.3737319916
GLP,522,NORTESANTANDEREANA DE GAS S.A. E.S.P.,FLORIDABLANCA,3,7.07236450273,-73.0990307075
ENERGIA,524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,OIBA,3,6.26517211387,-73.2997849665
ENERGIA,520,CENTRALES ELECTRICAS DE NARI?O S.A. E.S.P.,LA LLANADA,3,1.47264363566,-77.5807206702
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALMARITICO,3,8.475734008,-74.599223904
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS FLORES,3,9.32715390983,-75.338077751
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,ZANJON HONDO,3,3.84715724035,-76.2959011565
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,BARRAGAN,3,4.33687442124,-75.7935633472
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PITA EN MEDIO,3,9.647622412,-75.495448263
GAS,618,ALCANOS DE COLOMBIA S.A. E.S.P.,AMBALEMA,3,4.78263242067,-74.7644428804
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,PUEBLO NUEVO,3,3.38138741176,-76.5771612508
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,RICAURTE,3,4.30860814066,-76.2074755212
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,VILLAPAZ,3,3.13389118301,-76.5430923359
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,JIGUALES,3,0,0
ENERGIA,536,CELSIA COLOMBIA S.A. E.S.P.,SAN ANTONIO,3,4.21560566042,-75.9401198343
GAS,3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,PAZ DE ARIPORO,3,5.88003712521,-71.8909234158
GAS,541,GASES DEL CUSIANA S.A. E.S.P,VILLANUEVA,3,4.61007185165,-72.9280536201
ENERGIA,564,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,PEQUE,3,7.02103925848,-75.9103556989
ENERGIA,502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PUERTO VENUS,3,5.52137239475,-75.1933676658
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ARENAL,3,8.45862922844,-73.9411210687
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CA?AVERAL,3,10.384449534,-75.3324601056
GAS,1887,EFIGAS GAS NATURAL S.A E.S.P ,VITERBO,3,5.06266333127,-75.870613237
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BOHORQUEZ,3,10.4614381223,-74.8339471261
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN JOSE DE SACO,3,10.8039903807,-75.0853520576
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN NICOLAS DE BARI,3,9.24785168395,-75.8815774315
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CAMPO BELLO,3,8.09584718947,-75.670353006
GAS,629,GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS,PADILLA,3,3.22084946043,-76.3132915458
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GUACOCHE,3,10.4963786572,-73.165520461
GAS,484,GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS ,ARJONA,3,9.53473893458,-73.9109561559
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ARJONA,3,9.53473893458,-73.9109561559
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA VICTORIA,3,8.57711697956,-75.7903207095
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CANALETE URBANO,3,8.78694391327,-76.2413961216
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BONGAS MELLAS,3,8.99379713044,-75.9348481653
GAS,488,GAS NATURAL S.A. E.S..P,EL ROSAL,3,4.85053609442,-74.2630068618
ENERGIA,597,EMGESA S.A. E.S.P.,GACHANCIPA,3,4.99091874874,-73.8734668101
