nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CODENSA S.A. ESP,CAQUEZA,-73.9464770211,4.4040950188,25151000,2103,2020,4,228.05,641.56,0,0,6.77,0,29.4,0,0,0,0,0,0,905.77,1
CODENSA S.A. ESP,CARMEN DE CARUPA,-73.901570514,5.34911594802,25154000,2103,2020,4,0,176.54,0,0.15,0,0,0,0,0,0,0,0,0,176.69,1
CODENSA S.A. ESP,CHAGUANI,-74.5934553124,4.9489152926,25168000,2103,2020,4,3.98,34.79,0,0,3.03,0,383.2,0,0,0,0,0,0,425.01,1
CODENSA S.A. ESP,CHIA,-74.0503469604,4.86606490054,25175000,2103,2020,4,37.53,3300.82,0,0.37,9.27,0,654.06,0,0,0,0,0,0,4002.04,1
CODENSA S.A. ESP,CUATRO ESQUINAS,-74.0674245084,4.87533805703,25175003,2103,2020,4,0,0.19,0,0,0,0,1.31,0,0,0,0,0,0,1.5,1
CODENSA S.A. ESP,BOJACA,0,0,25175004,2103,2020,4,0,0.06,0,0,0,0,1.89,0,0,0,0,0,0,1.95,1
CODENSA S.A. ESP,SABANETA,0,0,25175007,2103,2020,4,12.5,120.51,0,0,1.12,0,23.6,0,0,0,0,0,0,157.73,1
CODENSA S.A. ESP,CHIPAQUE,-74.0448735948,4.44267057023,25178000,2103,2020,4,492.56,273.97,0,0.5,0.8,0,12.15,0,0,0,0,0,0,779.98,1
CODENSA S.A. ESP,CHOACHI,-73.9228969985,4.52704366102,25181000,2103,2020,4,1007.6,164.8,0,0,4.55,0,334.31,0,0,0,15.63,0,0,1526.89,1
CODENSA S.A. ESP,CHOCONTA,-73.6835259612,5.14522357379,25183000,2103,2020,4,8.02,131.38,0,0,0,0,0,0,0,0,0,0,0,139.4,1
CODENSA S.A. ESP,COGUA,-73.9784922543,5.06184103042,25200000,2103,2020,4,95.74,2016.93,0,0.17,0,0,9.08,0,0,0,0,0,0,2121.92,1
CODENSA S.A. ESP,COTA,-74.1027271672,4.81298461,25214000,2103,2020,4,34.24,825.8,0,0.12,0,0,1.65,0,0,0,0,0,0,861.81,1
CODENSA S.A. ESP,CUCUNUBA,-73.7662193049,5.24976706731,25224000,2103,2020,4,0.14,514.21,0,0.27,0,0,65.01,0,0,0,0,0,0,579.62,1
CODENSA S.A. ESP,EL COLEGIO,-74.4426667684,4.57835941509,25245000,2103,2020,4,123.7,423.58,0,0.15,0,0,141.65,0,0,0,16.68,0,0,705.77,1
CODENSA S.A. ESP,EL TRIUNFO,-74.4732564067,4.54270791943,25245001,2103,2020,4,7.28,1.67,0,0,0,0,8.01,0,0,0,0,0,0,16.96,1
CODENSA S.A. ESP,LA VICTORIA,-74.4115544642,4.53987216044,25245002,2103,2020,4,0.91,1.47,0,0,0,0,1.16,0,0,0,0,0,0,3.55,1
CODENSA S.A. ESP,EL PENON,-74.2901958765,5.24882650548,25258000,2103,2020,4,28.22,522.42,0,0,0,0,0,0,0,0,0,0,0,550.64,1
CODENSA S.A. ESP,GUAYABAL DE TOLEDO,-74.3325475883,5.3010567894,25258001,2103,2020,4,0,18.19,0,0,0,0,0,0,0,0,0,0,0,18.19,1
CODENSA S.A. ESP,TALAUTA,-74.3099861309,5.24176871915,25258002,2103,2020,4,0,2.9,0,0,0,0,0,0,0,0,0,0,0,2.9,1
CODENSA S.A. ESP,EL ROSAL,-74.2630068618,4.85053609442,25260000,2103,2020,4,0.24,516.24,0,0,0,0,0,0,0,0,0,0,0,516.47,1
CODENSA S.A. ESP,FACATATIVA,-74.3502169563,4.81303164667,25269000,2103,2020,4,28.93,1788.4,0,0.53,7.8,0,1284.07,0,0,0,0,0,0,3109.73,1
CODENSA S.A. ESP,FOMEQUE,-73.8925231,4.48547472611,25279000,2103,2020,4,452.71,274.13,0,0,0,0,29.4,0,0,0,0,0,0,756.23,1
CODENSA S.A. ESP,FOSCA,-73.9390162392,4.33910044417,25281000,2103,2020,4,303.96,115.66,0,0,0.8,0,0,0,0,0,0,0,0,420.42,1
CODENSA S.A. ESP,FUNZA,-74.2014894559,4.71038172914,25286000,2103,2020,4,13.75,1122.02,0,0.27,0,0,18.34,0,0,0,16.75,0,0,1171.13,1
CODENSA S.A. ESP,FUQUENE,-73.7958567831,5.40403277371,25288000,2103,2020,4,7.9,11.94,0,0,0,0,422.39,0,0,0,0,0,0,442.23,1
CODENSA S.A. ESP,CAPELLANIA,-73.765289132,5.40577965446,25288001,2103,2020,4,0,0.12,0,0,0,0,18.36,0,0,0,0,0,0,18.49,1
CODENSA S.A. ESP,FUSAGASUGA,-74.3754601635,4.33667468248,25290000,2103,2020,4,153.69,4996.63,0,0.83,2931.55,0,2765.56,0,0,0,16.68,0,0,10864.94,1
CODENSA S.A. ESP,LA AGUADITA,-74.3247977768,4.38843370024,25290001,2103,2020,4,0,20.3,0,0,0,0,5.55,0,0,0,0,0,0,25.85,1
CODENSA S.A. ESP,GACHALA,-73.5201588297,4.69357747191,25293000,2103,2020,4,0.27,486.4,0,0,5.13,0,14.28,0,0,0,0,0,0,506.08,1
CODENSA S.A. ESP,GACHANCIPA,-73.8734668101,4.99091874874,25295000,2103,2020,4,2.48,312.6,0,0,0,0,0,0,0,0,0,0,0,315.08,1
CODENSA S.A. ESP,GACHETA,-73.6363761477,4.81641129086,25297000,2103,2020,4,20.99,1000.57,0,0,124.43,0,16.19,0,0,0,0,0,0,1162.19,1
CODENSA S.A. ESP,GAMA,-73.6110316368,4.76334094534,25299000,2103,2020,4,6.15,125.96,0,0,50.4,0,0,0,0,0,0,0,0,182.51,1
CODENSA S.A. ESP,GIRARDOT,-74.7977961492,4.31307939531,25307000,2103,2020,4,92.29,1791.7,0,0,7.23,0,66.14,0,0,0,0,0,0,1957.36,1
CODENSA S.A. ESP,GRANADA,-74.3507638172,4.51976536572,25312000,2103,2020,4,14,711.28,0,0,364.92,0,556.3,0,0,0,0,0,0,1646.49,1
CODENSA S.A. ESP,GUACHETA,-73.6870945845,5.38374153344,25317000,2103,2020,4,17.64,341.09,0,0,0,0,359.99,0,0,0,0,0,0,718.72,1
CODENSA S.A. ESP,GUADUAS,-74.6029553866,5.07187008998,25320000,2103,2020,4,721.6,979.35,0,0.23,3.03,0,704.61,0,0,0,0,0,0,2408.83,1
CODENSA S.A. ESP,GUADUERO,-74.5797806664,5.19284652123,25320001,2103,2020,4,99.86,2.88,0,0,0,0,2.07,0,0,0,0,0,0,104.81,1
CODENSA S.A. ESP,PUERTO BOGOTA,-74.7309829156,5.20703907492,25320003,2103,2020,4,42.12,8.85,0,0,0,0,0,0,0,0,0,0,0,50.97,1
CODENSA S.A. ESP,GUASCA,-73.8771423949,4.86671913331,25322000,2103,2020,4,134.5,305.47,0,0,6,0,8.18,0,0,0,0,0,0,454.14,1
